cause_id.level3,cause_name,icd10,icd10_name
619,"Endocrine, metabolic, blood, and immune disorders",E67.8,Other specified hyperalimentation
619,"Endocrine, metabolic, blood, and immune disorders",E03.8,Other specified hypothyroidism
619,"Endocrine, metabolic, blood, and immune disorders",E88.8,Other specified metabolic disorders
619,"Endocrine, metabolic, blood, and immune disorders",E04.8,Other specified nontoxic goiter
619,"Endocrine, metabolic, blood, and immune disorders",E75.2,Other sphingolipidosis
619,"Endocrine, metabolic, blood, and immune disorders",E29.8,Other testicular dysfunction
619,"Endocrine, metabolic, blood, and immune disorders",D68.6,Other thrombophilia
619,"Endocrine, metabolic, blood, and immune disorders",E05.8,Other thyrotoxicosis
619,"Endocrine, metabolic, blood, and immune disorders",K91.8,Oth intraop and postproc comp and disorders of dgstv sys
619,"Endocrine, metabolic, blood, and immune disorders",N99.8,Oth intraop and postproc comp and disorders of GU sys
619,"Endocrine, metabolic, blood, and immune disorders",G97.8,Oth intraop and postproc comp and disorders of nervous sys
619,"Endocrine, metabolic, blood, and immune disorders",J95.8,"Oth intraop and postproc comp and disorders of resp sys, NEC"
619,"Endocrine, metabolic, blood, and immune disorders",I97.8,"Oth intraop and postproc comp and disord of circ sys, NEC"
619,"Endocrine, metabolic, blood, and immune disorders",D78.8,Oth intraop and postprocedural complications of the spleen
619,"Endocrine, metabolic, blood, and immune disorders",E89.8,Oth postproc endocrine and metabolic comp and disorders
619,"Endocrine, metabolic, blood, and immune disorders",E28.9,"Ovarian dysfunction, unspecified"
619,"Endocrine, metabolic, blood, and immune disorders",E66.3,Overweight
619,"Endocrine, metabolic, blood, and immune disorders",K43.4,Parastomal hernia with gangrene
619,"Endocrine, metabolic, blood, and immune disorders",K43.3,"Parastomal hernia with obstruction, without gangrene"
619,"Endocrine, metabolic, blood, and immune disorders",K43.5,Parastomal hernia without obstruction or  gangrene
619,"Endocrine, metabolic, blood, and immune disorders",E71.5,Peroxisomal disorders
619,"Endocrine, metabolic, blood, and immune disorders",E32.0,Persistent hyperplasia of thymus
619,"Endocrine, metabolic, blood, and immune disorders",E24.0,Pituitary-dependent Cushing's disease
619,"Endocrine, metabolic, blood, and immune disorders",D89.0,Polyclonal hypergammaglobulinemia
619,"Endocrine, metabolic, blood, and immune disorders",E31.9,"Polyglandular dysfunction, unspecified"
619,"Endocrine, metabolic, blood, and immune disorders",E31.1,Polyglandular hyperfunction
619,"Endocrine, metabolic, blood, and immune disorders",E80.1,Porphyria cutanea tarda
619,"Endocrine, metabolic, blood, and immune disorders",I97.0,Postcardiotomy syndrome
619,"Endocrine, metabolic, blood, and immune disorders",K91.5,Postcholecystectomy syndrome
619,"Endocrine, metabolic, blood, and immune disorders",K91.1,Postgastric surgery syndromes
619,"Endocrine, metabolic, blood, and immune disorders",E03.3,Postinfectious hypothyroidism
619,"Endocrine, metabolic, blood, and immune disorders",I97.2,Postmastectomy lymphedema syndrome
619,"Endocrine, metabolic, blood, and immune disorders",N99.0,Postprocedural (acute) (chronic) kidney failure
619,"Endocrine, metabolic, blood, and immune disorders",N99.2,Postprocedural adhesions of vagina
619,"Endocrine, metabolic, blood, and immune disorders",E89.6,Postprocedural adrenocortical (-medullary) hypofunction
619,"Endocrine, metabolic, blood, and immune disorders",I97.3,Postprocedural hypertension
619,"Endocrine, metabolic, blood, and immune disorders",E89.1,Postprocedural hypoinsulinemia
619,"Endocrine, metabolic, blood, and immune disorders",E89.2,Postprocedural hypoparathyroidism
619,"Endocrine, metabolic, blood, and immune disorders",E89.3,Postprocedural hypopituitarism
619,"Endocrine, metabolic, blood, and immune disorders",E89.0,Postprocedural hypothyroidism
619,"Endocrine, metabolic, blood, and immune disorders",K91.3,Postprocedural intestinal obstruction
619,"Endocrine, metabolic, blood, and immune disorders",E89.4,Postprocedural ovarian failure
619,"Endocrine, metabolic, blood, and immune disorders",N99.4,Postprocedural pelvic peritoneal adhesions
619,"Endocrine, metabolic, blood, and immune disorders",J95.5,Postprocedural subglottic stenosis
619,"Endocrine, metabolic, blood, and immune disorders",E89.5,Postprocedural testicular hypofunction
619,"Endocrine, metabolic, blood, and immune disorders",N99.1,Postprocedural urethral stricture
619,"Endocrine, metabolic, blood, and immune disorders",I97.6,Postproc hemor/hemtom of a circ sys org fol a procedure
619,"Endocrine, metabolic, blood, and immune disorders",G97.5,Postproc hemor/hemtom of a nervous sys org fol a procedure
619,"Endocrine, metabolic, blood, and immune disorders",D78.2,Postproc hemor/hemtom of the spleen following a procedure
619,"Endocrine, metabolic, blood, and immune disorders",K91.2,"Postsurgical malabsorption, not elsewhere classified"
619,"Endocrine, metabolic, blood, and immune disorders",E30.1,Precocious puberty
619,"Endocrine, metabolic, blood, and immune disorders",E27.1,Primary adrenocortical insufficiency
619,"Endocrine, metabolic, blood, and immune disorders",E26.0,Primary hyperaldosteronism
619,"Endocrine, metabolic, blood, and immune disorders",E21.0,Primary hyperparathyroidism
619,"Endocrine, metabolic, blood, and immune disorders",E28.3,Primary ovarian failure
619,"Endocrine, metabolic, blood, and immune disorders",D68.5,Primary thrombophilia
619,"Endocrine, metabolic, blood, and immune disorders",N99.3,Prolapse of vaginal vault after hysterectomy
619,"Endocrine, metabolic, blood, and immune disorders",E20.1,Pseudohypoparathyroidism
619,"Endocrine, metabolic, blood, and immune disorders",E78.0,Pure hypercholesterolemia
619,"Endocrine, metabolic, blood, and immune disorders",E78.1,Pure hyperglyceridemia
619,"Endocrine, metabolic, blood, and immune disorders",D69.1,Qualitative platelet defects
619,"Endocrine, metabolic, blood, and immune disorders",J70.5,Respiratory conditions due to smoke inhalation
619,"Endocrine, metabolic, blood, and immune disorders",G93.7,Reye's syndrome
619,"Endocrine, metabolic, blood, and immune disorders",D86.8,Sarcoidosis of other sites
619,"Endocrine, metabolic, blood, and immune disorders",E26.1,Secondary hyperaldosteronism
619,"Endocrine, metabolic, blood, and immune disorders",E21.1,"Secondary hyperparathyroidism, not elsewhere classified"
619,"Endocrine, metabolic, blood, and immune disorders",E73.1,Secondary lactase deficiency
619,"Endocrine, metabolic, blood, and immune disorders",D75.1,Secondary polycythemia
619,"Endocrine, metabolic, blood, and immune disorders",D69.5,Secondary thrombocytopenia
619,"Endocrine, metabolic, blood, and immune disorders",E34.3,Short stature due to endocrine disorder
619,"Endocrine, metabolic, blood, and immune disorders",E75.3,"Sphingolipidosis, unspecified"
619,"Endocrine, metabolic, blood, and immune disorders",E06.1,Subacute thyroiditis
619,"Endocrine, metabolic, blood, and immune disorders",E22.2,Syndrome of inappropriate secretion of antidiuretic hormone
619,"Endocrine, metabolic, blood, and immune disorders",E29.9,"Testicular dysfunction, unspecified"
619,"Endocrine, metabolic, blood, and immune disorders",E29.0,Testicular hyperfunction
619,"Endocrine, metabolic, blood, and immune disorders",E29.1,Testicular hypofunction
619,"Endocrine, metabolic, blood, and immune disorders",D69.6,"Thrombocytopenia, unspecified"
619,"Endocrine, metabolic, blood, and immune disorders",E06.9,"Thyroiditis, unspecified"
619,"Endocrine, metabolic, blood, and immune disorders",E05.4,Thyrotoxicosis factitia
619,"Endocrine, metabolic, blood, and immune disorders",E05.3,Thyrotoxicosis from ectopic thyroid tissue
619,"Endocrine, metabolic, blood, and immune disorders",E05.9,"Thyrotoxicosis, unspecified"
619,"Endocrine, metabolic, blood, and immune disorders",E05.0,Thyrotoxicosis with diffuse goiter
619,"Endocrine, metabolic, blood, and immune disorders",E05.2,Thyrotoxicosis with toxic multinodular goiter
619,"Endocrine, metabolic, blood, and immune disorders",E05.1,Thyrotoxicosis with toxic single thyroid nodule
619,"Endocrine, metabolic, blood, and immune disorders",N14.4,"Toxic nephropathy, not elsewhere classified"
619,"Endocrine, metabolic, blood, and immune disorders",J95.0,Tracheostomy complications
619,"Endocrine, metabolic, blood, and immune disorders",E88.3,Tumor lysis syndrome
619,"Endocrine, metabolic, blood, and immune disorders",K43.9,Ventral hernia without obstruction or gangrene
619,"Endocrine, metabolic, blood, and immune disorders",K91.0,Vomiting following gastrointestinal surgery
619,"Endocrine, metabolic, blood, and immune disorders",D68.0,Von Willebrand's disease
619,"Endocrine, metabolic, blood, and immune disorders",E72.0,Disorders of amino-acid transport
619,"Endocrine, metabolic, blood, and immune disorders",E72.1,Disorders of sulfur-bearing amino-acid metabolism
619,"Endocrine, metabolic, blood, and immune disorders",E72.2,Disorders of urea cycle metabolism
619,"Endocrine, metabolic, blood, and immune disorders",E72.3,Disorders of lysine and hydroxylysine metabolism
619,"Endocrine, metabolic, blood, and immune disorders",E72.4,Disorders of ornithine metabolism
619,"Endocrine, metabolic, blood, and immune disorders",E72.5,Disorders of glycine metabolism
619,"Endocrine, metabolic, blood, and immune disorders",E72.8,Other specified disorders of amino-acid metabolism
619,"Endocrine, metabolic, blood, and immune disorders",E72.9,"Disorder of amino-acid metabolism, unspecified"
627,Rheumatoid arthritis,M06.1,Adult-onset Still's disease
627,Rheumatoid arthritis,M05.0,Felty's syndrome
627,Rheumatoid arthritis,M06.4,Inflammatory polyarthropathy
627,Rheumatoid arthritis,M05.8,Other rheumatoid arthritis with rheumatoid factor
627,Rheumatoid arthritis,M06.8,Other specified rheumatoid arthritis
627,Rheumatoid arthritis,M06.9,"Rheumatoid arthritis, unspecified"
627,Rheumatoid arthritis,M05.6,Rheumatoid arthritis w involvement of oth organs and systems
627,Rheumatoid arthritis,M06.0,Rheumatoid arthritis without rheumatoid factor
627,Rheumatoid arthritis,M05.9,"Rheumatoid arthritis with rheumatoid factor, unspecified"
627,Rheumatoid arthritis,M05.7,Rheumatoid arthritis w rheumatoid factor w/o org/sys involv
627,Rheumatoid arthritis,M06.2,Rheumatoid bursitis
627,Rheumatoid arthritis,M05.3,Rheumatoid heart disease with rheumatoid arthritis
627,Rheumatoid arthritis,M05.1,Rheumatoid lung disease with rheumatoid arthritis
627,Rheumatoid arthritis,M05.4,Rheumatoid myopathy with rheumatoid arthritis
627,Rheumatoid arthritis,M06.3,Rheumatoid nodule
627,Rheumatoid arthritis,M05.5,Rheumatoid polyneuropathy with rheumatoid arthritis
627,Rheumatoid arthritis,M05.2,Rheumatoid vasculitis with rheumatoid arthritis
628,Osteoarthritis,M16.2,Bilateral osteoarthritis resulting from hip dysplasia
628,Osteoarthritis,M16.4,Bilateral post-traumatic osteoarthritis of hip
628,Osteoarthritis,M17.2,Bilateral post-traumatic osteoarthritis of knee
628,Osteoarthritis,M18.0,Bilateral primary osteoarth of first carpometacarp joints
628,Osteoarthritis,M16.0,Bilateral primary osteoarthritis of hip
628,Osteoarthritis,M17.0,Bilateral primary osteoarthritis of knee
628,Osteoarthritis,M18.2,Bi post-trauma osteoarth of first carpometacarp joints
628,Osteoarthritis,M15.2,Bouchard's nodes (with arthropathy)
628,Osteoarthritis,M15.4,Erosive (osteo)arthritis
628,Osteoarthritis,M15.1,Heberden's nodes (with arthropathy)
628,Osteoarthritis,M18.9,"Osteoarthritis of first carpometacarpal joint, unspecified"
628,Osteoarthritis,M16.9,"Osteoarthritis of hip, unspecified"
628,Osteoarthritis,M17.9,"Osteoarthritis of knee, unspecified"
628,Osteoarthritis,M19.9,"Osteoarthritis, unspecified site"
628,Osteoarthritis,M18.4,Oth bi secondary osteoarth of first carpometacarp joints
628,Osteoarthritis,M16.6,Other bilateral secondary osteoarthritis of hip
628,Osteoarthritis,M17.4,Other bilateral secondary osteoarthritis of knee
628,Osteoarthritis,M15.8,Other polyosteoarthritis
628,Osteoarthritis,M16.7,Other unilateral secondary osteoarthritis of hip
628,Osteoarthritis,M17.5,Other unilateral secondary osteoarthritis of knee
628,Osteoarthritis,M18.5,Oth unil secondary osteoarth of first carpometacarp joint
628,Osteoarthritis,M15.9,"Polyosteoarthritis, unspecified"
628,Osteoarthritis,M19.1,Post-traumatic osteoarthritis of other joints
628,Osteoarthritis,M15.0,Primary generalized (osteo)arthritis
628,Osteoarthritis,M19.0,Primary osteoarthritis of other joints
628,Osteoarthritis,M15.3,Secondary multiple arthritis
628,Osteoarthritis,M19.2,Secondary osteoarthritis of other joints
628,Osteoarthritis,M16.3,Unilateral osteoarthritis resulting from hip dysplasia
628,Osteoarthritis,M16.5,Unilateral post-traumatic osteoarthritis of hip
628,Osteoarthritis,M17.3,Unilateral post-traumatic osteoarthritis of knee
628,Osteoarthritis,M18.1,Unilateral primary osteoarth of first carpometacarp joint
628,Osteoarthritis,M16.1,Unilateral primary osteoarthritis of hip
628,Osteoarthritis,M17.1,Unilateral primary osteoarthritis of knee
628,Osteoarthritis,M18.3,Unil post-trauma osteoarth of first carpometacarp joint
629,Low back and neck pain,M54.2,Cervicalgia
629,Low back and neck pain,M54.9,"Dorsalgia, unspecified"
629,Low back and neck pain,M54.5,Low back pain
629,Low back and neck pain,M54.4,Lumbago with sciatica
629,Low back and neck pain,M54.8,Other dorsalgia
629,Low back and neck pain,M54.6,Pain in thoracic spine
629,Low back and neck pain,M54.0,Panniculitis affecting regions of neck and back
629,Low back and neck pain,M54.1,Radiculopathy
629,Low back and neck pain,M54.3,Sciatica
632,Gout,M10.2,Drug-induced gout
632,Gout,M10.3,Gout due to renal impairment
632,Gout,M10.9,"Gout, unspecified"
632,Gout,M10.0,Idiopathic gout
632,Gout,M10.1,Lead-induced gout
632,Gout,M10.4,Other secondary gout
639,Other musculoskeletal disorders,M71.0,Abscess of bursa
639,Other musculoskeletal disorders,M65.0,Abscess of tendon sheath
639,Other musculoskeletal disorders,M42.1,Adult osteochondrosis of spine
639,Other musculoskeletal disorders,M80.0,Age-related osteoporosis with current pathological fracture
639,Other musculoskeletal disorders,M81.0,Age-related osteoporosis w/o current pathological fracture
639,Other musculoskeletal disorders,M89.0,Algoneurodystrophy
639,Other musculoskeletal disorders,M31.4,Aortic arch syndrome [Takayasu]
639,Other musculoskeletal disorders,M00.8,Arthritis and polyarthritis due to other bacteria
639,Other musculoskeletal disorders,M02.0,Arthropathy following intestinal bypass
639,Other musculoskeletal disorders,M36.4,Arthropathy in hypersensitivity reactions classd elswhr
639,Other musculoskeletal disorders,M36.1,Arthropathy in neoplastic disease
639,Other musculoskeletal disorders,M36.3,Arthropathy in other blood disorders
639,Other musculoskeletal disorders,M35.2,Behcet's disease
639,Other musculoskeletal disorders,I67.7,"Cerebral arteritis, not elsewhere classified"
639,Other musculoskeletal disorders,M86.3,Chronic multifocal osteomyelitis
639,Other musculoskeletal disorders,M86.4,Chronic osteomyelitis with draining sinus
639,Other musculoskeletal disorders,M34.1,CR(E)ST syndrome
639,Other musculoskeletal disorders,M36.0,Dermato(poly)myositis in neoplastic disease
639,Other musculoskeletal disorders,M35.4,Diffuse (eosinophilic) fasciitis
639,Other musculoskeletal disorders,L93.0,Discoid lupus erythematosus
639,Other musculoskeletal disorders,M89.9,"Disorder of bone, unspecified"
639,Other musculoskeletal disorders,M32.0,Drug-induced systemic lupus erythematosus
639,Other musculoskeletal disorders,M07.6,Enteropathic arthropathies
639,Other musculoskeletal disorders,M40.3,Flatback syndrome
639,Other musculoskeletal disorders,M31.5,Giant cell arteritis with polymyalgia rheumatica
639,Other musculoskeletal disorders,M36.2,Hemophilic arthropathy
639,Other musculoskeletal disorders,M35.7,Hypermobility syndrome
639,Other musculoskeletal disorders,M31.0,Hypersensitivity angiitis
639,Other musculoskeletal disorders,M87.0,Idiopathic aseptic necrosis of bone
639,Other musculoskeletal disorders,M41.0,Infantile idiopathic scoliosis
639,Other musculoskeletal disorders,M41.1,Juvenile and adolescent idiopathic scoliosis
639,Other musculoskeletal disorders,M08.9,"Juvenile arthritis, unspecified"
639,Other musculoskeletal disorders,M42.0,Juvenile osteochondrosis of spine
639,Other musculoskeletal disorders,M30.2,Juvenile polyarteritis
639,Other musculoskeletal disorders,I27.1,Kyphoscoliotic heart disease
639,Other musculoskeletal disorders,M31.2,Lethal midline granuloma
639,Other musculoskeletal disorders,M81.6,Localized osteoporosis [Lequesne]
639,Other musculoskeletal disorders,M40.5,"Lordosis, unspecified"
639,Other musculoskeletal disorders,M89.7,Major osseous defect
639,Other musculoskeletal disorders,M31.7,Microscopic polyangiitis
639,Other musculoskeletal disorders,M30.3,Mucocutaneous lymph node syndrome [Kawasaki]
639,Other musculoskeletal disorders,M35.5,Multifocal fibrosclerosis
639,Other musculoskeletal disorders,M31.9,"Necrotizing vasculopathy, unspecified"
639,Other musculoskeletal disorders,M41.4,Neuromuscular scoliosis
639,Other musculoskeletal disorders,M88.8,Osteitis deformans of other bones
639,Other musculoskeletal disorders,M88.0,Osteitis deformans of skull
639,Other musculoskeletal disorders,M88.9,Osteitis deformans of unspecified bone
639,Other musculoskeletal disorders,M88.1,Osteitis deformans of vertebrae
639,Other musculoskeletal disorders,M89.5,Osteolysis
639,Other musculoskeletal disorders,M40.2,Other and unspecified kyphosis
639,Other musculoskeletal disorders,M30.8,Other conditions related to polyarteritis nodosa
639,Other musculoskeletal disorders,M41.8,Other forms of scoliosis
639,Other musculoskeletal disorders,M32.8,Other forms of systemic lupus erythematosus
639,Other musculoskeletal disorders,M34.8,Other forms of systemic sclerosis
639,Other musculoskeletal disorders,M31.6,Other giant cell arteritis
639,Other musculoskeletal disorders,M41.2,Other idiopathic scoliosis
639,Other musculoskeletal disorders,M71.1,Other infective bursitis
639,Other musculoskeletal disorders,L93.2,Other local lupus erythematosus
639,Other musculoskeletal disorders,M80.8,Other osteoporosis with current pathological fracture
639,Other musculoskeletal disorders,M81.8,Other osteoporosis without current pathological fracture
639,Other musculoskeletal disorders,M35.1,Other overlap syndromes
639,Other musculoskeletal disorders,M02.8,Other reactive arthropathies
639,Other musculoskeletal disorders,M40.1,Other secondary kyphosis
639,Other musculoskeletal disorders,M41.5,Other secondary scoliosis
639,Other musculoskeletal disorders,M89.8,Other specified disorders of bone
639,Other musculoskeletal disorders,M31.8,Other specified necrotizing vasculopathies
639,Other musculoskeletal disorders,M35.8,Other specified systemic involvement of connective tissue
639,Other musculoskeletal disorders,M00.2,Other streptococcal arthritis and polyarthritis
639,Other musculoskeletal disorders,M00.1,Pneumococcal arthritis and polyarthritis
639,Other musculoskeletal disorders,M30.0,Polyarteritis nodosa
639,Other musculoskeletal disorders,M30.1,Polyarteritis with lung involvement [Churg-Strauss]
639,Other musculoskeletal disorders,M35.3,Polymyalgia rheumatica
639,Other musculoskeletal disorders,M02.1,Postdysenteric arthropathy
639,Other musculoskeletal disorders,M02.2,Postimmunization arthropathy
639,Other musculoskeletal disorders,M40.0,Postural kyphosis
639,Other musculoskeletal disorders,M40.4,Postural lordosis
639,Other musculoskeletal disorders,M34.0,Progressive systemic sclerosis
639,Other musculoskeletal disorders,M00.9,"Pyogenic arthritis, unspecified"
639,Other musculoskeletal disorders,M02.9,"Reactive arthropathy, unspecified"
639,Other musculoskeletal disorders,M02.3,Reiter's disease
639,Other musculoskeletal disorders,M35.6,Relapsing panniculitis [Weber-Christian]
639,Other musculoskeletal disorders,M41.9,"Scoliosis, unspecified"
639,Other musculoskeletal disorders,M35.0,Sicca syndrome [Sjogren]
639,Other musculoskeletal disorders,M42.9,"Spinal osteochondrosis, unspecified"
639,Other musculoskeletal disorders,M43.1,Spondylolisthesis
639,Other musculoskeletal disorders,M43.0,Spondylolysis
639,Other musculoskeletal disorders,M00.0,Staphylococcal arthritis and polyarthritis
639,Other musculoskeletal disorders,L93.1,Subacute cutaneous lupus erythematosus
639,Other musculoskeletal disorders,M36.8,Systemic disord of conn tiss in oth diseases classd elswhr
639,Other musculoskeletal disorders,M35.9,"Systemic involvement of connective tissue, unspecified"
639,Other musculoskeletal disorders,M32.9,"Systemic lupus erythematosus, unspecified"
639,Other musculoskeletal disorders,M32.1,Systemic lupus erythematosus w organ or system involvement
639,Other musculoskeletal disorders,M34.2,Systemic sclerosis induced by drug and chemical
639,Other musculoskeletal disorders,M34.9,"Systemic sclerosis, unspecified"
639,Other musculoskeletal disorders,M41.3,Thoracogenic scoliosis
639,Other musculoskeletal disorders,M31.1,Thrombotic microangiopathy
639,Other musculoskeletal disorders,M31.3,Wegener's granulomatosis
639,Other musculoskeletal disorders,M08.0,Unspecified juvenile rheumatoid arthritis
639,Other musculoskeletal disorders,M08.1,Juvenile ankylosing spondylitis
639,Other musculoskeletal disorders,M08.2,Juvenile rheumatoid arthritis with systemic onset
639,Other musculoskeletal disorders,M08.3,Juvenile rheumatoid polyarthritis (seronegative)
639,Other musculoskeletal disorders,M08.4,Pauciarticular juvenile rheumatoid arthritis
639,Other musculoskeletal disorders,M08.8,Other juvenile arthritis
641,Congenital birth defects,Q99.1,"46, XX true hermaphrodite"
641,Congenital birth defects,Q10.4,Absence and agenesis of lacrimal apparatus
641,Congenital birth defects,Q55.0,Absence and aplasia of testis
641,Congenital birth defects,Q16.2,Absence of eustachian tube
641,Congenital birth defects,Q13.1,Absence of iris
641,Congenital birth defects,Q83.2,Absent nipple
641,Congenital birth defects,Q17.0,Accessory auricle
641,Congenital birth defects,Q83.1,Accessory breast
641,Congenital birth defects,Q69.0,Accessory finger(s)
641,Congenital birth defects,Q63.0,Accessory kidney
641,Congenital birth defects,Q33.1,Accessory lobe of lung
641,Congenital birth defects,Q83.3,Accessory nipple
641,Congenital birth defects,Q69.1,Accessory thumb(s)
641,Congenital birth defects,Q69.2,Accessory toe(s)
641,Congenital birth defects,Q77.0,Achondrogenesis
641,Congenital birth defects,Q77.4,Achondroplasia
641,Congenital birth defects,Q51.5,Agenesis and aplasia of cervix
641,Congenital birth defects,Q51.0,Agenesis and aplasia of uterus
641,Congenital birth defects,Q30.1,Agenesis and underdevelopment of nose
641,Congenital birth defects,Q44.0,"Agenesis, aplasia and hypoplasia of gallbladder"
641,Congenital birth defects,Q45.0,"Agenesis, aplasia and hypoplasia of pancreas"
641,Congenital birth defects,Q33.3,Agenesis of lung
641,Congenital birth defects,Q06.0,Amyelia
641,Congenital birth defects,Q00.0,Anencephaly
641,Congenital birth defects,Q38.1,Ankyloglossia
641,Congenital birth defects,Q45.1,Annular pancreas
641,Congenital birth defects,Q26.5,Anomalous portal venous connection
641,Congenital birth defects,Q26.4,"Anomalous pulmonary venous connection, unspecified"
641,Congenital birth defects,Q34.0,Anomaly of pleura
641,Congenital birth defects,Q84.3,Anonychia
641,Congenital birth defects,Q21.4,Aortopulmonary septal defect
641,Congenital birth defects,Q04.1,Arhinencephaly
641,Congenital birth defects,Q07.0,Arnold-Chiari syndrome
641,Congenital birth defects,Q28.2,Arteriovenous malformation of cerebral vessels
641,Congenital birth defects,Q28.0,Arteriovenous malformation of precerebral vessels
641,Congenital birth defects,Q27.3,Arteriovenous malformation (peripheral)
641,Congenital birth defects,Q74.3,Arthrogryposis multiplex congenita
641,Congenital birth defects,Q25.2,Atresia of aorta
641,Congenital birth defects,Q44.2,Atresia of bile ducts
641,Congenital birth defects,Q39.0,Atresia of esophagus without fistula
641,Congenital birth defects,Q39.1,Atresia of esophagus with tracheo-esophageal fistula
641,Congenital birth defects,Q03.1,Atresia of foramina of Magendie and Luschka
641,Congenital birth defects,Q25.5,Atresia of pulmonary artery
641,Congenital birth defects,Q55.3,Atresia of vas deferens
641,Congenital birth defects,Q21.1,Atrial septal defect
641,Congenital birth defects,Q21.2,Atrioventricular septal defect
641,Congenital birth defects,Q95.2,Balanced autosomal rearrangement in abnormal individual
641,Congenital birth defects,Q95.9,"Balanced rearrangement and structural marker, unspecified"
641,Congenital birth defects,Q95.3,Balanced sex/autosomal rearrangement in abnormal individual
641,Congenital birth defects,Q95.0,Balanced translocation and insertion in normal individual
641,Congenital birth defects,Q51.3,Bicornate uterus
641,Congenital birth defects,Q13.5,Blue sclera
641,Congenital birth defects,Q76.5,Cervical rib
641,Congenital birth defects,Q05.0,Cervical spina bifida with hydrocephalus
641,Congenital birth defects,Q05.5,Cervical spina bifida without hydrocephalus
641,Congenital birth defects,Q99.0,"Chimera 46, XX/46, XY"
641,Congenital birth defects,Q30.0,Choanal atresia
641,Congenital birth defects,Q44.4,Choledochal cyst
641,Congenital birth defects,Q77.3,Chondrodysplasia punctata
641,Congenital birth defects,Q77.6,Chondroectodermal dysplasia
641,Congenital birth defects,Q95.1,Chromosome inversion in normal individual
641,Congenital birth defects,Q93.2,"Chromosome replaced with ring, dicentric or isochromosome"
641,Congenital birth defects,Q37.4,Cleft hard and soft palate with bilateral cleft lip
641,Congenital birth defects,Q37.5,Cleft hard and soft palate with unilateral cleft lip
641,Congenital birth defects,Q35.1,Cleft hard palate
641,Congenital birth defects,Q37.0,Cleft hard palate with bilateral cleft lip
641,Congenital birth defects,Q35.5,Cleft hard palate with cleft soft palate
641,Congenital birth defects,Q37.1,Cleft hard palate with unilateral cleft lip
641,Congenital birth defects,Q36.0,"Cleft lip, bilateral"
641,Congenital birth defects,Q36.1,"Cleft lip, median"
641,Congenital birth defects,Q36.9,"Cleft lip, unilateral"
641,Congenital birth defects,Q35.9,"Cleft palate, unspecified"
641,Congenital birth defects,Q35.3,Cleft soft palate
641,Congenital birth defects,Q37.2,Cleft soft palate with bilateral cleft lip
641,Congenital birth defects,Q37.3,Cleft soft palate with unilateral cleft lip
641,Congenital birth defects,Q35.7,Cleft uvula
641,Congenital birth defects,Q25.1,Coarctation of aorta
641,Congenital birth defects,Q13.0,Coloboma of iris
641,Congenital birth defects,Q12.2,Coloboma of lens
641,Congenital birth defects,Q20.0,Common arterial trunk
641,Congenital birth defects,Q42.9,"Congen absence, atresia and stenosis of lg int, part unsp"
641,Congenital birth defects,Q42.1,"Congen absence, atresia and stenosis of rectum w/o fistula"
641,Congenital birth defects,Q41.9,"Congen absence, atresia and stenosis of sm int, part unsp"
641,Congenital birth defects,Q51.7,Congen fistulae betw uterus and digestive and urinary tracts
641,Congenital birth defects,Q55.5,Congenital absence and aplasia of penis
641,Congenital birth defects,Q27.0,Congenital absence and hypoplasia of umbilical artery
641,Congenital birth defects,Q89.0,Congenital absence and malformations of spleen
641,Congenital birth defects,Q42.2,"Congenital absence, atresia and stenosis of anus w fistula"
641,Congenital birth defects,Q42.3,"Congenital absence, atresia and stenosis of anus w/o fistula"
641,Congenital birth defects,Q41.0,"Congenital absence, atresia and stenosis of duodenum"
641,Congenital birth defects,Q41.2,"Congenital absence, atresia and stenosis of ileum"
641,Congenital birth defects,Q41.1,"Congenital absence, atresia and stenosis of jejunum"
641,Congenital birth defects,Q42.8,"Congenital absence, atresia and stenosis of prt lg int"
641,Congenital birth defects,Q41.8,"Congenital absence, atresia and stenosis of prt sm int"
641,Congenital birth defects,Q42.0,"Congenital absence, atresia and stenosis of rectum w fistula"
641,Congenital birth defects,Q16.1,"Congenital absence, atresia and stricture of auditory canal"
641,Congenital birth defects,Q64.5,Congenital absence of bladder and urethra
641,Congenital birth defects,Q71.2,Congenital absence of both forearm and hand
641,Congenital birth defects,Q72.2,Congenital absence of both lower leg and foot
641,Congenital birth defects,Q83.0,Congenital absence of breast with absent nipple
641,Congenital birth defects,Q16.0,Congenital absence of (ear) auricle
641,Congenital birth defects,Q72.3,Congenital absence of foot and toe(s)
641,Congenital birth defects,Q71.3,Congenital absence of hand and finger
641,Congenital birth defects,Q50.0,Congenital absence of ovary
641,Congenital birth defects,Q72.1,Congenital absence of thigh and lower leg with foot present
641,Congenital birth defects,Q73.0,Congenital absence of unspecified limb(s)
641,Congenital birth defects,Q71.1,Congenital absence of upper arm and forearm w hand present
641,Congenital birth defects,Q52.0,Congenital absence of vagina
641,Congenital birth defects,Q84.0,Congenital alopecia
641,Congenital birth defects,Q12.3,Congenital aphakia
641,Congenital birth defects,Q68.3,Congenital bowing of femur
641,Congenital birth defects,Q68.5,"Congenital bowing of long bones of leg, unspecified"
641,Congenital birth defects,Q68.4,Congenital bowing of tibia and fibula
641,Congenital birth defects,Q33.4,Congenital bronchiectasis
641,Congenital birth defects,Q32.2,Congenital bronchomalacia
