cause_id.level3,cause_name,icd10,icd10_name
534,Gallbladder and biliary diseases,K808,Other cholelithiasis
534,Gallbladder and biliary diseases,K838,Other specified diseases of biliary tract
534,Gallbladder and biliary diseases,K828,Other specified diseases of gallbladder
534,Gallbladder and biliary diseases,K832,Perforation of bile duct
534,Gallbladder and biliary diseases,K822,Perforation of gallbladder
534,Gallbladder and biliary diseases,K834,Spasm of sphincter of Oddi
535,Pancreatitis,K859,"Acute pancreatitis, unspecified"
535,Pancreatitis,K852,Alcohol induced acute pancreatitis
535,Pancreatitis,K860,Alcohol-induced chronic pancreatitis
535,Pancreatitis,K851,Biliary acute pancreatitis
535,Pancreatitis,K862,Cyst of pancreas
535,Pancreatitis,K869,"Disease of pancreas, unspecified"
535,Pancreatitis,K853,Drug induced acute pancreatitis
535,Pancreatitis,K850,Idiopathic acute pancreatitis
535,Pancreatitis,K858,Other acute pancreatitis
535,Pancreatitis,K861,Other chronic pancreatitis
535,Pancreatitis,K868,Other specified diseases of pancreas
535,Pancreatitis,K863,Pseudocyst of pancreas
541,Other digestive diseases,K220,Achalasia of cardia
541,Other digestive diseases,K600,Acute anal fissure
541,Other digestive diseases,K610,Anal abscess
541,Other digestive diseases,K602,"Anal fissure, unspecified"
541,Other digestive diseases,K603,Anal fistula
541,Other digestive diseases,K622,Anal prolapse
541,Other digestive diseases,K594,Anal spasm
541,Other digestive diseases,K612,Anorectal abscess
541,Other digestive diseases,K605,Anorectal fistula
541,Other digestive diseases,K381,Appendicular concretions
541,Other digestive diseases,K227,Barrett's esophagus
541,Other digestive diseases,K902,"Blind loop syndrome, not elsewhere classified"
541,Other digestive diseases,K900,Celiac disease
541,Other digestive diseases,K601,Chronic anal fissure
541,Other digestive diseases,K590,Constipation
541,Other digestive diseases,K629,"Disease of anus and rectum, unspecified"
541,Other digestive diseases,K229,"Disease of esophagus, unspecified"
541,Other digestive diseases,K579,"Diverticular disease of intest, part unsp, w/o perf or abscs"
541,Other digestive diseases,K573,Diverticular disease of lg int w/o perforation or abscess
541,Other digestive diseases,K571,Diverticular disease of sm int w/o perforation or abscess
541,Other digestive diseases,K575,Diverticular dis of both small and lg int w/o perf or abscs
541,Other digestive diseases,K572,Diverticulitis of large intestine w perforation and abscess
541,Other digestive diseases,K570,Diverticulitis of small intestine w perforation and abscess
541,Other digestive diseases,K382,Diverticulum of appendix
541,Other digestive diseases,K225,"Diverticulum of esophagus, acquired"
541,Other digestive diseases,K574,Dvtrcli of both small and lg int w perforation and abscess
541,Other digestive diseases,K578,"Dvtrcli of intestine, part unsp, w perforation and abscess"
541,Other digestive diseases,K224,Dyskinesia of esophagus
541,Other digestive diseases,K200,Eosinophilic esophagitis
541,Other digestive diseases,K222,Esophageal obstruction
541,Other digestive diseases,K209,"Esophagitis, unspecified"
541,Other digestive diseases,K640,First degree hemorrhoids
541,Other digestive diseases,K643,Fourth degree hemorrhoids
541,Other digestive diseases,K591,Functional diarrhea
541,Other digestive diseases,K599,"Functional intestinal disorder, unspecified"
541,Other digestive diseases,K226,Gastro-esophageal laceration-hemorrhage syndrome
541,Other digestive diseases,K210,Gastro-esophageal reflux disease with esophagitis
541,Other digestive diseases,K219,Gastro-esophageal reflux disease without esophagitis
541,Other digestive diseases,K625,Hemorrhage of anus and rectum
541,Other digestive diseases,K380,Hyperplasia of appendix
541,Other digestive diseases,K909,"Intestinal malabsorption, unspecified"
541,Other digestive diseases,K614,Intrasphincteric abscess
541,Other digestive diseases,K580,Irritable bowel syndrome with diarrhea
541,Other digestive diseases,K589,Irritable bowel syndrome without diarrhea
541,Other digestive diseases,K613,Ischiorectal abscess
541,Other digestive diseases,K904,"Malabsorption due to intolerance, not elsewhere classified"
541,Other digestive diseases,K593,"Megacolon, not elsewhere classified"
541,Other digestive diseases,K592,"Neurogenic bowel, not elsewhere classified"
541,Other digestive diseases,K689,Other disorders of retroperitoneum
541,Other digestive diseases,K208,Other esophagitis
541,Other digestive diseases,K648,Other hemorrhoids
541,Other digestive diseases,K908,Other intestinal malabsorption
541,Other digestive diseases,K628,Other specified diseases of anus and rectum
541,Other digestive diseases,K228,Other specified diseases of esophagus
541,Other digestive diseases,K928,Other specified diseases of the digestive system
541,Other digestive diseases,K668,Other specified disorders of peritoneum
541,Other digestive diseases,K598,Other specified functional intestinal disorders
541,Other digestive diseases,K903,Pancreatic steatorrhea
541,Other digestive diseases,K223,Perforation of esophagus
541,Other digestive diseases,K645,Perianal venous thrombosis
541,Other digestive diseases,K611,Rectal abscess
541,Other digestive diseases,K604,Rectal fistula
541,Other digestive diseases,K623,Rectal prolapse
541,Other digestive diseases,K644,Residual hemorrhoidal skin tags
541,Other digestive diseases,K681,Retroperitoneal abscess
541,Other digestive diseases,K641,Second degree hemorrhoids
541,Other digestive diseases,K624,Stenosis of anus and rectum
541,Other digestive diseases,K642,Third degree hemorrhoids
541,Other digestive diseases,K901,Tropical sprue
541,Other digestive diseases,K626,Ulcer of anus and rectum
541,Other digestive diseases,K221,Ulcer of esophagus
541,Other digestive diseases,K649,Unspecified hemorrhoids
541,Other digestive diseases,K310,Acute dilatation of stomach
541,Other digestive diseases,K627,Radiation proctitis
543,Alzheimer disease and other dementias,G309,"Alzheimer's disease, unspecified"
543,Alzheimer disease and other dementias,G300,Alzheimer's disease with early onset
543,Alzheimer disease and other dementias,G301,Alzheimer's disease with late onset
543,Alzheimer disease and other dementias,G319,"Degenerative disease of nervous system, unspecified"
543,Alzheimer disease and other dementias,F028,Dementia in other diseases classified elsewhere
543,Alzheimer disease and other dementias,G310,Frontotemporal dementia
543,Alzheimer disease and other dementias,G308,Other Alzheimer's disease
543,Alzheimer disease and other dementias,G318,Other specified degenerative diseases of nervous system
543,Alzheimer disease and other dementias,G311,"Senile degeneration of brain, not elsewhere classified"
543,Alzheimer disease and other dementias,F039,Unspecified dementia
543,Alzheimer disease and other dementias,F015,Vascular dementia
544,Parkinson disease,G210,Malignant neuroleptic syndrome
544,Parkinson disease,G218,Other secondary parkinsonism
544,Parkinson disease,G213,Postencephalitic parkinsonism
544,Parkinson disease,G212,Secondary parkinsonism due to other external agents
544,Parkinson disease,G219,"Secondary parkinsonism, unspecified"
544,Parkinson disease,G214,Vascular parkinsonism
545,Epilepsy,G409,"Epilepsy, unspecified"
545,Epilepsy,G405,Epileptic seizures related to external causes
545,Epilepsy,G403,Generalized idiopathic epilepsy and epileptic syndromes
545,Epilepsy,G400,Local-rel (focal) idio epilepsy w seizures of loc onset
545,Epilepsy,G402,Local-rel (focal) symptc epilepsy w complex partial seizures
545,Epilepsy,G401,Local-rel (focal) symptc epilepsy w simple partial seizures
545,Epilepsy,G408,Other epilepsy and recurrent seizures
545,Epilepsy,G404,Other generalized epilepsy and epileptic syndromes
547,Migraine,G437,Chronic migraine without aura
547,Migraine,G434,Hemiplegic migraine
547,Migraine,G439,"Migraine, unspecified"
547,Migraine,G431,Migraine with aura
547,Migraine,G430,Migraine without aura
547,Migraine,G438,Other migraine
547,Migraine,G436,Persistent migraine aura with cerebral infarction
547,Migraine,G435,Persistent migraine aura without cerebral infarction
548,Tension-type headache,G442,Tension-type headache
554,Motor neuron disease,G122,Motor neuron disease
554,Motor neuron disease,G128,Other spinal muscular atrophies and related syndromes
554,Motor neuron disease,G129,"Spinal muscular atrophy, unspecified"
557,Other neurological disorders,G361,Acute and subacute hemorrhagic leukoencephalitis [Hurst]
557,Other neurological disorders,G369,"Acute disseminated demyelination, unspecified"
557,Other neurological disorders,G373,Acute transverse myelitis in demyelinating disease of cnsl
557,Other neurological disorders,G904,Autonomic dysreflexia
557,Other neurological disorders,G245,Blepharospasm
557,Other neurological disorders,G371,Central demyelination of corpus callosum
557,Other neurological disorders,G372,Central pontine myelinolysis
557,Other neurological disorders,G113,Cerebellar ataxia with defective DNA repair
557,Other neurological disorders,G905,Complex regional pain syndrome I (CRPS I)
557,Other neurological disorders,G375,Concentric sclerosis [Balo] of central nervous system
557,Other neurological disorders,G702,Congenital and developmental myasthenia
557,Other neurological disorders,G712,Congenital myopathies
557,Other neurological disorders,G110,Congenital nonprogressive ataxia
557,Other neurological disorders,G239,"Degenerative disease of basal ganglia, unspecified"
557,Other neurological disorders,G379,"Demyelinating disease of central nervous system, unspecified"
557,Other neurological disorders,M339,"Dermatopolymyositis, unspecified"
557,Other neurological disorders,G370,Diffuse sclerosis of central nervous system
557,Other neurological disorders,G959,"Disease of spinal cord, unspecified"
557,Other neurological disorders,G909,"Disorder of the autonomic nervous system, unspecified"
557,Other neurological disorders,G249,"Dystonia, unspecified"
557,Other neurological disorders,G111,Early-onset cerebellar ataxia
557,Other neurological disorders,G250,Essential tremor
557,Other neurological disorders,G259,"Extrapyramidal and movement disorder, unspecified"
557,Other neurological disorders,G901,Familial dysautonomia [Riley-Day]
557,Other neurological disorders,G241,Genetic torsion dystonia
557,Other neurological disorders,G610,Guillain-Barre syndrome
557,Other neurological disorders,G230,Hallervorden-Spatz disease
557,Other neurological disorders,G119,"Hereditary ataxia, unspecified"
557,Other neurological disorders,G114,Hereditary spastic paraplegia
557,Other neurological disorders,G902,Horner's syndrome
557,Other neurological disorders,G242,Idiopathic nonfamilial dystonia
557,Other neurological disorders,G244,Idiopathic orofacial dystonia
557,Other neurological disorders,G900,Idiopathic peripheral autonomic neuropathy
557,Other neurological disorders,G120,"Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]"
557,Other neurological disorders,G724,"Inflammatory and immune myopathies, not elsewhere classified"
557,Other neurological disorders,G619,"Inflammatory polyneuropathy, unspecified"
557,Other neurological disorders,M330,Juvenile dermatopolymyositis
557,Other neurological disorders,G731,Lambert-Eaton syndrome in neoplastic disease
557,Other neurological disorders,G112,Late-onset cerebellar ataxia
557,Other neurological disorders,G713,"Mitochondrial myopathy, not elsewhere classified"
557,Other neurological disorders,G903,Multi-system degeneration of the autonomic nervous system
557,Other neurological disorders,G710,Muscular dystrophy
557,Other neurological disorders,G700,Myasthenia gravis
557,Other neurological disorders,G733,Myasthenic syndromes in other diseases classified elsewhere
557,Other neurological disorders,G253,Myoclonus
557,Other neurological disorders,G709,"Myoneural disorder, unspecified"
557,Other neurological disorders,G722,Myopathy due to other toxic agents
557,Other neurological disorders,G737,Myopathy in diseases classified elsewhere
557,Other neurological disorders,G729,"Myopathy, unspecified"
557,Other neurological disorders,G711,Myotonic disorders
557,Other neurological disorders,G360,Neuromyelitis optica [Devic]
557,Other neurological disorders,G378,Oth demyelinating diseases of central nervous system
557,Other neurological disorders,G952,Other and unspecified cord compression
557,Other neurological disorders,G255,Other chorea
557,Other neurological disorders,M331,Other dermatopolymyositis
557,Other neurological disorders,G908,Other disorders of autonomic nervous system
557,Other neurological disorders,G248,Other dystonia
557,Other neurological disorders,G118,Other hereditary ataxias
557,Other neurological disorders,G618,Other inflammatory polyneuropathies
557,Other neurological disorders,G121,Other inherited spinal muscular atrophy
557,Other neurological disorders,G718,Other primary disorders of muscles
557,Other neurological disorders,G368,Other specified acute disseminated demyelination
557,Other neurological disorders,G238,Other specified degenerative diseases of basal ganglia
557,Other neurological disorders,G958,Other specified diseases of spinal cord
557,Other neurological disorders,G258,Other specified extrapyramidal and movement disorders
557,Other neurological disorders,G252,Other specified forms of tremor
557,Other neurological disorders,G708,Other specified myoneural disorders
557,Other neurological disorders,G728,Other specified myopathies
557,Other neurological disorders,G131,Oth systemic atrophy aff cnsl in neoplastic disease
557,Other neurological disorders,G130,Paraneoplastic neuromyopathy and neuropathy
557,Other neurological disorders,G723,Periodic paralysis
557,Other neurological disorders,M332,Polymyositis
557,Other neurological disorders,G719,"Primary disorder of muscle, unspecified"
557,Other neurological disorders,G231,Progressive supranuclear ophthalmoplegia
557,Other neurological disorders,G611,Serum neuropathy
557,Other neurological disorders,G243,Spasmodic torticollis
557,Other neurological disorders,G232,Striatonigral degeneration
557,Other neurological disorders,G374,Subacute necrotizing myelitis of central nervous system
557,Other neurological disorders,G950,Syringomyelia and syringobulbia
557,Other neurological disorders,G138,Systemic atrophy aff cnsl in oth diseases classd elswhr
557,Other neurological disorders,G132,Systemic atrophy primarily affecting the cnsl in myxedema
557,Other neurological disorders,G701,Toxic myoneural disorders
557,Other neurological disorders,G951,Vascular myelopathies
557,Other neurological disorders,G240,Drug induced dystonia
557,Other neurological disorders,G720,Drug-induced myopathy
559,Schizophrenia,F200,Paranoid schizophrenia
559,Schizophrenia,F201,Disorganized schizophrenia
559,Schizophrenia,F202,Catatonic schizophrenia
559,Schizophrenia,F203,Undifferentiated schizophrenia
559,Schizophrenia,F205,Residual schizophrenia
559,Schizophrenia,F208,Other schizophrenia
559,Schizophrenia,F209,"Schizophrenia, unspecified"
560,Alcohol use disorders,G312,Degeneration of nervous system due to alcohol
560,Alcohol use disorders,R780,Finding of alcohol in blood
560,Alcohol use disorders,P043,Newborn affected by maternal use of alcohol
560,Alcohol use disorders,G721,Alcoholic myopathy
560,Alcohol use disorders,F101,Alcohol abuse
560,Alcohol use disorders,F102,Alcohol dependence
560,Alcohol use disorders,F109,"Alcohol use, unspecified"
561,Drug use disorders,R782,Finding of cocaine in blood
561,Drug use disorders,R783,Finding of hallucinogen in blood
561,Drug use disorders,R781,Finding of opiate drug in blood
561,Drug use disorders,R784,Finding of other drugs of addictive potential in blood
561,Drug use disorders,R785,Finding of other psychotropic drug in blood
561,Drug use disorders,P044,Newborn affected by maternal use of drugs of addiction
561,Drug use disorders,F111,Opioid abuse
561,Drug use disorders,F112,Opioid dependence
561,Drug use disorders,F119,"Opioid use, unspecified"
561,Drug use disorders,F121,Cannabis abuse
561,Drug use disorders,F122,Cannabis dependence
561,Drug use disorders,F129,"Cannabis use, unspecified"
561,Drug use disorders,F131,"Sedative, hypnotic or anxiolytic-related abuse"
561,Drug use disorders,F132,"Sedative, hypnotic or anxiolytic-related dependence"
561,Drug use disorders,F139,"Sedative, hypnotic or anxiolytic-related use, unspecified"
561,Drug use disorders,F141,Cocaine abuse
561,Drug use disorders,F142,Cocaine dependence
561,Drug use disorders,F149,"Cocaine use, unspecified"
561,Drug use disorders,F151,Other stimulant abuse
561,Drug use disorders,F152,Other stimulant dependence
561,Drug use disorders,F159,"Other stimulant use, unspecified"
561,Drug use disorders,F161,Hallucinogen abuse
561,Drug use disorders,F162,Hallucinogen dependence
561,Drug use disorders,F169,"Hallucinogen use, unspecified"
561,Drug use disorders,F181,Inhalant abuse
561,Drug use disorders,F182,Inhalant dependence
561,Drug use disorders,F189,"Inhalant use, unspecified"
561,Drug use disorders,F191,Other psychoactive substance abuse
561,Drug use disorders,F192,Other psychoactive substance dependence
561,Drug use disorders,F199,"Other psychoactive substance use, unspecified"
567,Depressive disorders,F320,"Major depressive disorder, single episode, mild"
567,Depressive disorders,F321,"Major depressive disorder, single episode, moderate"
567,Depressive disorders,F322,"Major depressv disord, single epsd, sev w/o psych features"
567,Depressive disorders,F323,"Major depressv disord, single epsd, severe w psych features"
567,Depressive disorders,F324,"Major depressv disorder, single episode, in partial remis"
567,Depressive disorders,F325,"Major depressive disorder, single episode, in full remission"
567,Depressive disorders,F328,Other depressive episodes
567,Depressive disorders,F329,"Major depressive disorder, single episode, unspecified"
567,Depressive disorders,F430,Acute stress reaction
567,Depressive disorders,F431,Post-traumatic stress disorder (PTSD)
567,Depressive disorders,F432,Adjustment disorders
567,Depressive disorders,F438,Other reactions to severe stress
567,Depressive disorders,F439,"Reaction to severe stress, unspecified"
570,Bipolar disorder,F310,"Bipolar disorder, current episode hypomanic"
570,Bipolar disorder,F311,"Bipolar disorder, current episode manic w/o psych features"
570,Bipolar disorder,F312,"Bipolar disord, crnt episode manic severe w psych features"
570,Bipolar disorder,F313,"Bipolar disord, current episode depress, mild or mod severt"
570,Bipolar disorder,F314,"Bipolar disord, crnt epsd depress, sev, w/o psych features"
570,Bipolar disorder,F315,"Bipolar disord, crnt epsd depress, severe, w psych features"
570,Bipolar disorder,F316,"Bipolar disorder, current episode mixed"
570,Bipolar disorder,F317,"Bipolar disorder, currently in remission"
570,Bipolar disorder,F318,Other bipolar disorders
570,Bipolar disorder,F319,"Bipolar disorder, unspecified"
571,Anxiety disorders,F400,Agoraphobia
571,Anxiety disorders,F401,Social phobias
571,Anxiety disorders,F402,Specific (isolated) phobias
571,Anxiety disorders,F408,Other phobic anxiety disorders
571,Anxiety disorders,F409,"Phobic anxiety disorder, unspecified"
571,Anxiety disorders,F410,Panic disorder without agoraphobia
571,Anxiety disorders,F411,Generalized anxiety disorder
571,Anxiety disorders,F413,Other mixed anxiety disorders
571,Anxiety disorders,F418,Other specified anxiety disorders
571,Anxiety disorders,F419,"Anxiety disorder, unspecified"
572,Eating disorders,F500,Anorexia nervosa
572,Eating disorders,F502,Bulimia nervosa
575,Autistic spectrum disorders,F840,Autistic disorder
575,Autistic spectrum disorders,F842,Rett's syndrome
575,Autistic spectrum disorders,F843,Other childhood disintegrative disorder
575,Autistic spectrum disorders,F845,Asperger's syndrome
575,Autistic spectrum disorders,F848,Other pervasive developmental disorders
575,Autistic spectrum disorders,F849,"Pervasive developmental disorder, unspecified"
578,Attention-deficit/hyperactivity disorder,F900,"Attn-defct hyperactivity disorder, predom inattentive type"
578,Attention-deficit/hyperactivity disorder,F901,"Attn-defct hyperactivity disorder, predom hyperactive type"
578,Attention-deficit/hyperactivity disorder,F902,"Attention-deficit hyperactivity disorder, combined type"
578,Attention-deficit/hyperactivity disorder,F908,"Attention-deficit hyperactivity disorder, other type"
578,Attention-deficit/hyperactivity disorder,F909,"Attention-deficit hyperactivity disorder, unspecified type"
579,Conduct disorder,F912,"Conduct disorder, adolescent-onset type"
579,Conduct disorder,F911,"Conduct disorder, childhood-onset type"
579,Conduct disorder,F910,Conduct disorder confined to family context
579,Conduct disorder,F919,"Conduct disorder, unspecified"
579,Conduct disorder,F913,Oppositional defiant disorder
579,Conduct disorder,F918,Other conduct disorders
585,Other mental and substance use disorders,F550,Abuse of antacids
585,Other mental and substance use disorders,F551,Abuse of herbal or folk remedies
585,Other mental and substance use disorders,F552,Abuse of laxatives
585,Other mental and substance use disorders,F558,Abuse of other non-psychoactive substances
585,Other mental and substance use disorders,F553,Abuse of steroids or hormones
585,Other mental and substance use disorders,F554,Abuse of vitamins
585,Other mental and substance use disorders,F602,Antisocial personality disorder
585,Other mental and substance use disorders,F606,Avoidant personality disorder
585,Other mental and substance use disorders,F603,Borderline personality disorder
585,Other mental and substance use disorders,F447,Conversion disorder with mixed symptom presentation
585,Other mental and substance use disorders,F444,Conversion disorder with motor symptom or deficit
585,Other mental and substance use disorders,F445,Conversion disorder with seizures or convulsions
585,Other mental and substance use disorders,F446,Conversion disorder with sensory symptom or deficit
585,Other mental and substance use disorders,F340,Cyclothymic disorder
585,Other mental and substance use disorders,F607,Dependent personality disorder
585,Other mental and substance use disorders,F481,Depersonalization-derealization syndrome
585,Other mental and substance use disorders,F819,"Developmental disorder of scholastic skills, unspecified"
585,Other mental and substance use disorders,F809,"Developmental disorder of speech and language, unspecified"
585,Other mental and substance use disorders,F440,Dissociative amnesia
585,Other mental and substance use disorders,F449,"Dissociative and conversion disorder, unspecified"
585,Other mental and substance use disorders,F441,Dissociative fugue
585,Other mental and substance use disorders,F442,Dissociative stupor
585,Other mental and substance use disorders,F526,Dyspareunia not due to a substance or known physiol cond
585,Other mental and substance use disorders,F341,Dysthymic disorder
585,Other mental and substance use disorders,F509,"Eating disorder, unspecified"
585,Other mental and substance use disorders,F652,Exhibitionism
585,Other mental and substance use disorders,F801,Expressive language disorder
585,Other mental and substance use disorders,F681,Factitious disorder
585,Other mental and substance use disorders,F650,Fetishism
585,Other mental and substance use disorders,F641,Gender identity disorder in adolescence and adulthood
585,Other mental and substance use disorders,F642,Gender identity disorder of childhood
585,Other mental and substance use disorders,F649,"Gender identity disorder, unspecified"
585,Other mental and substance use disorders,F604,Histrionic personality disorder
585,Other mental and substance use disorders,F511,Hypersomnia not due to a substance or known physiol cond
585,Other mental and substance use disorders,F520,Hypoactive sexual desire disorder
585,Other mental and substance use disorders,F452,Hypochondriacal disorders
585,Other mental and substance use disorders,F639,"Impulse disorder, unspecified"
585,Other mental and substance use disorders,F510,Insomnia not due to a substance or known physiol condition
585,Other mental and substance use disorders,F632,Kleptomania
585,Other mental and substance use disorders,F334,"Major depressive disorder, recurrent, in remission"
585,Other mental and substance use disorders,F330,"Major depressive disorder, recurrent, mild"
585,Other mental and substance use disorders,F331,"Major depressive disorder, recurrent, moderate"
585,Other mental and substance use disorders,F339,"Major depressive disorder, recurrent, unspecified"
585,Other mental and substance use disorders,F332,"Major depressv disorder, recurrent severe w/o psych features"
585,Other mental and substance use disorders,F333,"Major depressv disorder, recurrent, severe w psych symptoms"
585,Other mental and substance use disorders,F304,Manic episode in full remission
585,Other mental and substance use disorders,F303,Manic episode in partial remission
585,Other mental and substance use disorders,F302,"Manic episode, severe with psychotic symptoms"
585,Other mental and substance use disorders,F309,"Manic episode, unspecified"
585,Other mental and substance use disorders,F301,Manic episode without psychotic symptoms
585,Other mental and substance use disorders,F812,Mathematics disorder
585,Other mental and substance use disorders,F802,Mixed receptive-expressive language disorder
585,Other mental and substance use disorders,F172,Nicotine dependence
585,Other mental and substance use disorders,F515,Nightmare disorder
585,Other mental and substance use disorders,F489,"Nonpsychotic mental disorder, unspecified"
585,Other mental and substance use disorders,F605,Obsessive-compulsive personality disorder
585,Other mental and substance use disorders,F523,Orgasmic disorder
585,Other mental and substance use disorders,F818,Other developmental disorders of scholastic skills
585,Other mental and substance use disorders,F808,Other developmental disorders of speech and language
585,Other mental and substance use disorders,F448,Other dissociative and conversion disorders
585,Other mental and substance use disorders,F508,Other eating disorders
585,Other mental and substance use disorders,F648,Other gender identity disorders
585,Other mental and substance use disorders,F638,Other impulse disorders
585,Other mental and substance use disorders,F308,Other manic episodes
585,Other mental and substance use disorders,F658,Other paraphilias
585,Other mental and substance use disorders,F348,Other persistent mood [affective] disorders
585,Other mental and substance use disorders,F338,Other recurrent depressive disorders
585,Other mental and substance use disorders,F258,Other schizoaffective disorders
585,Other mental and substance use disorders,F458,Other somatoform disorders
585,Other mental and substance use disorders,F608,Other specific personality disorders
585,Other mental and substance use disorders,F688,Other specified disorders of adult personality and behavior
585,Other mental and substance use disorders,F488,Other specified nonpsychotic mental disorders
585,Other mental and substance use disorders,F528,Oth sexual dysfnct not due to a sub or known physiol cond
585,Other mental and substance use disorders,F518,Oth sleep disord not due to a sub or known physiol cond
585,Other mental and substance use disorders,F454,Pain disorders related to psychological factors
585,Other mental and substance use disorders,F600,Paranoid personality disorder
585,Other mental and substance use disorders,F659,"Paraphilia, unspecified"
585,Other mental and substance use disorders,F630,Pathological gambling
585,Other mental and substance use disorders,F654,Pedophilia
585,Other mental and substance use disorders,F349,"Persistent mood [affective] disorder, unspecified"
585,Other mental and substance use disorders,F609,"Personality disorder, unspecified"
585,Other mental and substance use disorders,F800,Phonological disorder
585,Other mental and substance use disorders,F524,Premature ejaculation
585,Other mental and substance use disorders,F482,Pseudobulbar affect
585,Other mental and substance use disorders,F631,Pyromania
585,Other mental and substance use disorders,F655,Sadomasochism
585,Other mental and substance use disorders,F250,"Schizoaffective disorder, bipolar type"
585,Other mental and substance use disorders,F251,"Schizoaffective disorder, depressive type"
585,Other mental and substance use disorders,F259,"Schizoaffective disorder, unspecified"
585,Other mental and substance use disorders,F601,Schizoid personality disorder
585,Other mental and substance use disorders,F522,Sexual arousal disorders
585,Other mental and substance use disorders,F521,Sexual aversion disorder
585,Other mental and substance use disorders,F519,"Sleep disorder not due to a sub or known physiol cond, unsp"
585,Other mental and substance use disorders,F514,Sleep terrors [night terrors]
585,Other mental and substance use disorders,F513,Sleepwalking [somnambulism]
585,Other mental and substance use disorders,F450,Somatization disorder
585,Other mental and substance use disorders,F459,"Somatoform disorder, unspecified"
585,Other mental and substance use disorders,F810,Specific reading disorder
585,Other mental and substance use disorders,F804,Speech and language development delay due to hearing loss
585,Other mental and substance use disorders,F651,Transvestic fetishism
585,Other mental and substance use disorders,F633,Trichotillomania
585,Other mental and substance use disorders,F451,Undifferentiated somatoform disorder
585,Other mental and substance use disorders,F529,Unsp sexual dysfnct not due to a sub or known physiol cond
585,Other mental and substance use disorders,F525,Vaginismus not due to a substance or known physiol condition
585,Other mental and substance use disorders,F653,Voyeurism
587,Diabetes mellitus,R730,Abnormal glucose
587,Diabetes mellitus,R739,"Hyperglycemia, unspecified"
587,Diabetes mellitus,E135,Oth diabetes mellitus with circulatory complications
587,Diabetes mellitus,E134,Oth diabetes mellitus with neurological complications
587,Diabetes mellitus,E133,Oth diabetes mellitus with ophthalmic complications
587,Diabetes mellitus,E136,Oth diabetes mellitus with other specified complications
587,Diabetes mellitus,E138,Oth diabetes mellitus with unspecified complications
587,Diabetes mellitus,E130,Other specified diabetes mellitus with hyperosmolarity
587,Diabetes mellitus,E131,Other specified diabetes mellitus with ketoacidosis
587,Diabetes mellitus,E139,Other specified diabetes mellitus without complications
587,Diabetes mellitus,E105,Type 1 diabetes mellitus with circulatory complications
587,Diabetes mellitus,E101,Type 1 diabetes mellitus with ketoacidosis
587,Diabetes mellitus,E104,Type 1 diabetes mellitus with neurological complications
587,Diabetes mellitus,E103,Type 1 diabetes mellitus with ophthalmic complications
587,Diabetes mellitus,E106,Type 1 diabetes mellitus with other specified complications
587,Diabetes mellitus,E109,Type 1 diabetes mellitus without complications
587,Diabetes mellitus,E108,Type 1 diabetes mellitus with unspecified complications
587,Diabetes mellitus,E115,Type 2 diabetes mellitus with circulatory complications
587,Diabetes mellitus,E110,Type 2 diabetes mellitus with hyperosmolarity
587,Diabetes mellitus,E114,Type 2 diabetes mellitus with neurological complications
587,Diabetes mellitus,E113,Type 2 diabetes mellitus with ophthalmic complications
587,Diabetes mellitus,E116,Type 2 diabetes mellitus with other specified complications
587,Diabetes mellitus,E119,Type 2 diabetes mellitus without complications
587,Diabetes mellitus,E118,Type 2 diabetes mellitus with unspecified complications
588,Acute glomerulonephritis,N007,Acute nephritic syndrome w diffuse crescentic glomrlneph
588,Acute glomerulonephritis,N002,Acute nephritic syndrome w diffuse membranous glomrlneph
588,Acute glomerulonephritis,N005,Acute nephritic syndrome w diffuse mesangiocap glomrlneph
588,Acute glomerulonephritis,N006,Acute nephritic syndrome with dense deposit disease
588,Acute glomerulonephritis,N000,Acute nephritic syndrome with minor glomerular abnormality
588,Acute glomerulonephritis,N008,Acute nephritic syndrome with other morphologic changes
588,Acute glomerulonephritis,N009,Acute nephritic syndrome with unsp morphologic changes
588,Acute glomerulonephritis,N004,Acute neph syndrome w diffuse endocaplry prolif glomrlneph
588,Acute glomerulonephritis,N003,Acute neph syndrome w diffuse mesangial prolif glomrlneph
588,Acute glomerulonephritis,N001,Acute neph syndrome w focal and segmental glomerular lesions
588,Acute glomerulonephritis,N016,Rapidly progr nephritic syndrome w dense deposit disease
588,Acute glomerulonephritis,N010,Rapidly progr nephritic syndrome w minor glomerular abnlt
588,Acute glomerulonephritis,N018,Rapidly progr nephritic syndrome w oth morphologic changes
588,Acute glomerulonephritis,N019,Rapidly progr nephritic syndrome w unsp morphologic changes
588,Acute glomerulonephritis,N017,Rapidly progr neph syndrome w diffuse crescentic glomrlneph
588,Acute glomerulonephritis,N012,Rapidly progr neph syndrome w diffuse membranous glomrlneph
588,Acute glomerulonephritis,N015,Rapidly progr neph syndrome w diffuse mesangiocap glomrlneph
588,Acute glomerulonephritis,N013,Rapidly progr neph synd w diffus mesangial prolif glomrlneph
588,Acute glomerulonephritis,N011,Rapidly progr neph synd w focal and seg glomerular lesions
588,Acute glomerulonephritis,N014,Rapid progr neph synd w diffus endocaplry prolif glomrlneph
589,Chronic kidney disease,Q624,Agenesis of ureter
589,Chronic kidney disease,D631,Anemia in chronic kidney disease
